625178;Department of Anesthesiology and Intensive Care Medicine, Helsinki University Central Hospital,
3138064;Department of Anesthesiology and Intensive Care University of Turku Turku Finland.
3227670;Department of Anesthesiology and Surgery Oulu University Hospital Oulu Finland.
2325814;Department of Anesthesiology, Intensive Care and Pain Medicine, University of Helsinki and Helsinki University Hospital
2270889;Department of Animal Science, PO Box 28, 00014 Helsinki University
3185409;Department of Anterior Segment and Corneal Surgery Service Department of Ophthalmology University of Helsinki and Helsinki University Hospital Helsinki Finland.
2259066;Department of Applied Chemistry and Microbiology, Division of Nutrition, University of Helsinki
2259379;Department of Applied Chemistry and Microbiology, FIN-00014 University of Helsinki
2259439;Department of Applied Chemistry and Microbiology (Nutrition), University of Helsinki
2022944;Department of Applied Chemistry and Microbiology, University of Helsinki
2169042;Department of Applied Chemistry and Microbiology, University of Helsinki, PO Box 56
2178950;Department of Applied Chemistry and Microbiology, Viikinkaari 9, FIN-00014 Helsinki University
1982697;Department of Applied Food Chemistry and Microbiology, University of Helsinki
2102409;Department of Applied Physics, Aalto University
2150134;Department of Applied Physics, Aalto University, PO Box 11100
961770;Department of Applied PhysicsAalto UniversityP.O. Box 11100FI-00076AaltoFinland
2089829;Department of Applied Physics, Aalto University School of Science and Technology
2064478;Department of Applied Physics/COMP, Aalto University
2111732;Department of Applied Physics, COMP Centre of Excellence, Aalto University
2092826;Department of Applied Physics, Low Temperature Laboratory, Aalto University
2274701;Department of Applied Physics, University of Kuopio
1072453;Department of ArtAalto UniversityHelsinkiFinland
2098414;Department of Automation Science and Engineering, Tampere University of Technology
3054958;Department of Bacteriology and Immunology Department of Surgery IV University of Helsinki 00290 Helsinki 29
2024925;Department of Bacteriology and Immunology, Faculty of Medicine, University of Helsinki
2092314;Department of Bacteriology and Immunology, Haartmaninkatu 3, University of Helsinki
2410134;Department of Bacteriology and Immunology, Haartman Insitute, FIN-00014 University of Helsinki
2237695;Department of Bacteriology and Immunology, Haartman Institute, University Central Hospital
2379016;Department of Bacteriology and Immunology, Haartman Institute, University of Helsinki and Helsinki University Central Hospital Laboratory Diagnostics
2037099;Department of Bacteriology and Immunology, Haartman Institute, University of Helsinki, and HUSLAB, Helsinki University Central Hospital
3312978;Department of Bacteriology and Immunology Haartman Institute University of Helsinki Helsinki Finland.
3403664;Department of Bacteriology and Immunology Haartman Institute University of HelsinkiHelsinki Finland.
2024006;Department of Bacteriology and Immunology, Helsinki University
2111638;Department of Bacteriology and Immunology, Immunobiology Research Program, Haartman Institute, University of Helsinki, PO Box 21
836042;"Department of Bacteriology and Immunology; Immunobiology Research Program; University of Helsinki; Helsinki"
478426;Department of Bacteriology and Immunology, Medical Faculty, University of Helsinki
3045404;Department of Bacteriology and Immunology Medical Faculty University of Helsinki Helsinki Finland.
2015951;Department of Bacteriology and Immunology, Research Programs Unit, Immunobiology, University of Helsinki, and Helsinki University Hospital
3407957;Department of Bacteriology and Immunology RPU Immunobiology University of Helsinki Haartmanikatu 4 002940 Helsinki Finland.
1947109;Department of Bacteriology and Immunology, University of Helsinki
3055509;Department of Bacteriology and Immunology University of Helsinki 00290 Helsinki 29
2040540;Department of Bacteriology and Immunology, University of Helsinki, Haartman Institute
2646519;Department of Bacteriology and Immunology University of HelsinkiHelsinki
3432540;Department of Bacteriology and Immunology University of Helsinki Helsinki Finland.
1020949;Department of Bacteriology and ImmunologyUniversity of HelsinkiHelsinkiFinland
875961;Department of Bacteriology & Immunology and Veterinary BiosciencesUniversity of HelsinkiHelsinkiFinland
2035976;Department of Bacteriology, University of Helsinki and Helsinki University HospitalHUSLAB
591183;Department of Basic Veterinary Medicine, Department of Bacteriology and Immunology, University of Helsinki
572647;Department of Behavioral Sciences and Philosophy, University of Turku
3149870;Department of Behavioral Sciences and Philosophy University of Turku Turku Finland.
926348;Department of Behavioral Sciences and PhilosophyUniversity of TurkuTurkuFinland
654046;Department of Behavioural Sciences and Philosophy University of Turku
3187262;Department of Behavioural Sciences and Philosophy University of Turku Turku Finland.
129194;Department of Biochemistry and Biocenter Oulu, University of Oulu
3074842;Department of Biochemistry and Biotechnology and A. I. Virtanen Institute University of Kuopio FIN‐70210 Kuopio
3075955;Department of Biochemistry and Biotechnology University of Kuopio FIN‐70211 Kuopio
712136;Department of Biochemistry and Developmental Biology, Faculty of Medicine, University of Helsinki
1958183;Department of Biochemistry and Developmental Biology, Medicum, University of Helsinki
588095;Department of Biochemistry and Food Chemistry, Molecular Plant Biology, University of Turku
2261218;Department of Biochemistry and Food Chemistry, Turku University Central Hospital
342571;Department of Biochemistry and Food Chemistry University of Turku
2955235;Department of Biochemistry and Food Chemistry University of Turku 20014 Turku Finland.
940115;Department of Biochemistry and Food ChemistryUniversity of Turku20014TurkuFinland
1959179;Department of Biochemistry and Molecular Medicine, University of Oulu and Biocenter Oulu
1959559;Department of Biochemistry and Pharmacy, Åbo Akademi University
2025674;Department of Biochemistry, Food Chemistry and Food Development, University of Turku
26594;Department of Biochemistry, University of Kuopio
2102901;Department of Biological and Environmental Science, and Nanoscience Center, University of Jyväskylä
2188510;Department of Biological and Environmental Science and Nanoscience Center, University of Jyväskylä, Jyväskylä
3406456;Department of Biological and Environmental Science and Nanoscience Centre University of Jyväskylä Jyväskylä Finland.
326310;Department of Biological and Environmental Science, Centre of Excellence in Biological Interactions, University of Helsinki
3339944;Department of Biological and Environmental Science Centre of Excellence in Biological Interactions University of Helsinki Helsinki Finland.
310383;Department of Biological and Environmental Science, Centre of Excellence in Biological Interactions, University of Jyväskylä
1068509;Department of Biological and Environmental ScienceCentre of Excellence in Biological InteractionsUniversity of JyvaskylaJyvaskylaFinland
3339943;Department of Biological and Environmental Science Centre of Excellence in Biological Interactions University of Jyväskylä Jyväskylä Finland.
298812;Department of Biological and Environmental Science, Centre of Excellence in Evolutionary Research, University of Jyväskylä,
1105224;Department of Biological and Environmental Science, NanoScience Center University of Jyväskylä
2354608;Department of Biological and Environmental Science, P.O. Box 35, FI-40014 University of Jyväskylä
2179376;Department of Biological and Environmental Sciences and Institute of Biotechnology, Biocenter 2, PO BOX 56 (Viikinkaari 5), 00014 University of Helsinki
888151;Department of Biological and Environmental SciencesCenter of Excellence in Biological InteractionsUniversity of JyväskyläJyväskyläFinland
440795;Department of Biological and Environmental Sciences, Division of Biochemistry, University of Helsinki
36568;Department of Biological and Environmental Sciences, Division of Genetics, University of Helsinki
2023026;Department of Biological and Environmental Sciences, General Microbiology, University of Helsinki
32475;Department of Biological and Environmental Sciences, Genetics, University of Helsinki
2151983;Department of Biological and Environmental Sciences & Institute of Biotechnology, Viikki Biocentre, University of Helsinki
1974319;Department of Biological and Environmental Sciences, Nanoscience center, University of Jyvaskyla
48864;Department of Biological and Environmental Sciences, PO Box 65, 00014 University of Helsinki
94495;Department of Biological and Environmental Sciences, University of Helsinki
3096148;Department of Biological and Environmental Sciences University of Helsinki Finland.
3185041;Department of Biological and Environmental Sciences University of Helsinki Helsinki Finland.
807617;Department of Biological and Environmental SciencesUniversity of HelsinkiHelsinkiFinland
2143152;Department of Biological and Environmental Sciences, University of Helsinki, Viikinkaari 1 (POB 65)
328019;Department of Biological and Environmental Sciences, University of Jyväskylä
3429171;Department of Biological and Environmental Sciences University of Jyvaskyla FIN‐40014 Jyvaskyla Finland.
3340132;Department of Biological and Environmental Sciences University of Jyväskylä Jyväskylä Finland.
903758;Department of Biological and Environmental SciencesUniversity of JyväskyläJyväskyläFinland
3341040;Department of Biological and Environmental Sciences University of Jyväskylä P.O. Box 35 FI‐40014 Jyväskylä Finland.
2369030;Department of Biological and Environmental Science, The University of Helsinki
3406455;Department of Biological and Environmental Science University of Helsinki Helsinki Finland.
128344;Department of Biological and Environmental Science, University of Jyväskylä
3432368;Department of Biological and Environmental Science University of Jyvaskyla FI‐40014 Jyvaskyla Finland.
3096777;Department of Biological and Environmental Science University of Jyväskylä Finland.
995194;Department of Biological and Environmental ScienceUniversity of JyvaskylaJyvaskylaFinland
3199546;Department of Biological and Environmental Science University of Jyväskylä Jyväskylä Finland.
3199224;Department of Biological and Environmental Science University of Jyväskylä P.O. Box 35 40014 Finland.
3421819;Department of Biological and Environmental Science University of Jyväskylä P.O. Box 35 FI‐40014 Finland.
3413758;Department of Biological and Environmental Science University of Jyväskylä PO Box 35 FI‐40014 Finland.
826129;Department of Biological and Environmental ScienceUniversity of JyvaskylaPO Box 35FI‐ 40014JyvaskylaFinland
2355048;Department of Biological and Environmental Science, University of Jyväskylä, P.O. Box 35, FI-40014 University of Jyväskylä
1929893;Department of Biological and Environmental Science, University of Jyvskyl
2155383;Department of Biological & Environmental Sciences, and Neuroscience Center, P.O. Box 65 (Viikinkaari 1), FIN-00014 University of Helsinki
2179902;Department of Biology, Abo Akademi University and Institute of Biomedicine, University of Helsinki
388114;Department of Biology and Biocenter Oulu, University of Oulu
2225929;Department of Biology and Environmental Science, Nanoscience center, University of Jyväskylä
2271374;Department of Biology and Environmental Science, University of Jyväskylä, PO Box 35
485595;Department of Biology, Division of Genetics and Physiology, University of Turku
3158016;Department of Biology Faculty of Science and Forestry University of Eastern Finland PO Box 111 FI‐80101 Joensuu Finland.
3272083;Department of Biology of Physical Activity and University of Jyväskylä
626601;Department of Biology, University Hill
3272715;Department of Biology University of Eastern Finland Joensuu Finland.
995170;Department of BiologyUniversity of Eastern FinlandJoensuuFinland
3153322;Department of Biology University of Eastern Finland PO Box 111 FI‐80101 Joensuu Finland.
799323;Department of BiologyUniversity of Eastern FinlandP.O. Box 111JoensuuFI‐80101Finland
3203960;Department of Biology University of Eastern Finland Yliopistokatu 7 FI‐80101 Joensuu Finland.
2270643;Department of Biology, University of Joensuu, P.O. Box 111
2270549;Department of Biology, University of Joensuu, PO Box 111
2022427;Department of Biomaterials Science and Turku Clinical Biomaterials Centre, University of Turku
2095085;Department of Biomedical Engineering and Computational Science, Aalto University
3179230;Department of Biomedical Engineering and Computational Science Aalto University Espoo Finland.
3179598;Department of Biomedical Engineering and Computational Science Aalto University Helsinki Finland.
2073287;Department of Biomedical Engineering and Computational Science, Aalto University School of Science
2064307;Department of Biomedical Engineering and Computational Science, Aalto University School of Science and Technology
2303843;Department of Biomedical Engineering and Computational Science (BECS), Aalto University School of Science
2108634;Department of Biomedical Engineering and Computational Science (BECS), Aalto University School of Science, Espoo
2122325;Department of Biomedical Engineering and Computational Science, School of Science, Aalto University
2932095;Department of Bioproducts and Biosystems Aalto University FI‐00076 Aalto Finland.
3025788;Department of Bioproducts and Biosystems Aalto University School of Chemical Engineering
3314461;Department of Bioproducts and Biosystems Aalto University School of Chemical Engineering P.O. Box 16300 FI‐00076 Espoo Finland.
3382886;Department of Bioproducts and Biosystems Aalto University Vuorimiehentie 1 02150 Espoo Finland.
3319583;Department of Bioproducts and Biosystems School of Chemical Engineering Aalto University
3337207;Department of Bioproducts and Biosystems School of Chemical Engineering Aalto University Espoo 00076 Finland.
2956696;Department of Bioproducts and Biosystems School of Chemical Engineering Aalto University P.O. Box 11100 Aalto FI‐00076 Finland.
610764;Department of Biosciences and Department of Environmental Sciences, Urban Ecology Research Group, University of Helsinki
2183962;Department of Biosciences and Institute of Biotechnology, Viikki Biocenter, University of Helsinki
613515;Department of Biosciences and Neuroscience Center, University of Helsinki
626212;Department of Biosciences, Division of Biochemistry and Biotechnology, University of Helsinki
539894;"Department of Biosciences; Division of Biochemistry and Biotechnology; University of Helsinki; Helsinki"
3339041;Department of Biosciences Environmental and Marine Biology Åbo Akademi University FI‐20520 Turku Finland.
3323495;Department of BiosciencesFIN‐00014 Helsinki University Finland.
2942582;Department of Biotechnology and Chemical Technology Aalto University P. O. Box 16100 FIN‐00076 Aalto Espoo Finland.
2305125;Department of Biotechnology and Chemical Technology, School of Chemical Technology, Aalto University
355789;"Department of Biotechnology and Chemical Technology; School of Chemical Technology; Aalto University; Espoo"
2006689;Department of Biotechnology and Molecular Medicine, A. I. Virtanen Institute for Molecular Sciences, Faculty of Health Sciences, University of Eastern Finland
808642;Department of Biotechnology and Molecular MedicineA. I. Virtanen Institute for Molecular SciencesFaculty of Health SciencesUniversity of Eastern FinlandKuopioFinland
1959556;Department of Biotechnology and Molecular Medicine, A. I. Virtanen Institute for Molecular Sciences, University of Eastern Finland
3190590;Department of Biotechnology and Molecular Medicine A.I. Virtanen Institute for Molecular Sciences University of Eastern Finland Kuopio Finland.
3478654;Department of Biotechnology and Molecular Medicine A.I. Virtanen Institute for Molecular Sciences University of Eastern Finland KuopioFinland.
2310619;Department of Biotechnology and Molecular Medicine, A.I.Virtanen Institute for Molecular Sciences, University of Eastern Finland, P.O.Box 1627, FIN-70211 Kuopio, Finland
2257248;Department of Biotechnology and Molecular Medicine, A.I. Virtanen Institute for Molecular Sciences, University of Kuopio
1977391;Department of Biotechnology and Molecular Medicine, AI Virtanen Institute for Molecular Sciences, University of Kuopio
2270322;Department of Biotechnology and Molecular Medicine, AI Virtanen Institute for Molecular Sciences, University of Kuopio, Kuopio
1978100;Department of Biotechnology and Molecular Medicine, A. I. Virtanen Institute, University of Eastern Finland
38686;Department of Biotechnology and Molecular Medicine, A.I. Virtanen Institute, University of Kuopio
2141152;Department of Biotechnology and Molecular Medicine, University of Eastern Finland
2270177;Department of Biotechnology and Molecular Medicine, University of Kuopio
2005703;Department of Cardiology, Heart centerKuopio University Hospital
2077971;Department of Cardiology, Heart Center, Tampere University Hospital
2104747;Department of Cardiology, Heart Hospital, Tampere University Hospital
389004;Department of Cardiothoracic Surgery, Helsinki University Hospital
2379525;Department of Cardiothoracic Surgery (Section of General Thoracic and Esophageal Surgery), Helsinki University Central HospitalDepartment of Surgery, Tampere University Hospital
3429088;Department of Cariology Endodontology and Pediatric Dentistry Research Unit of Oral Health SciencesUniversity of OuluFinland.
2004542;Department of Cell Biology and Anatomy, Institute of Biomedicine, University of Turku
3190968;Department of Cell Biology and Anatomy Institute of Biomedicine University of Turku Turku Finland.
1958962;Department of Cell Biology and Anatomy, University of Turku
460088;"Department of Cell Biology and Anatomy; University of Turku; Turku"
3184395;Department of Cell Biology and Anatomy University of Turku Turku Finland.
3382885;Department of Chemical and Metallurgical Engineering Aalto University Kemistintie 1 02150 Espoo Finland.
2023027;Department of Chemical Engineering, EVTEK University of Applied Science, Leiritie 1
2319932;Department of Chemistry and Biocenter Kuopio, University of Eastern Finland
2117537;Department of Chemistry and Bioengineering, Tampere University of Technology
2946954;Department of Chemistry and Bioengineering Tampere University of Technology 33101 Tampere Finland.
653867;Department of Chemistry and Bioengineering, Tampere University of Technology, Korkeakoulunkatu 8
2169043;Department of Chemistry and Bioengineering, Tampere University of Technology, PO Box 541
3019851;Department of Chemistry and Bioengineering Tampere University of Technology P.O. Box 541 33101 Tampere Finland.
3019818;Department of Chemistry and Bioengineering Tampere University of Technology P.O. Box 541 FI 33101 Tampere Finland.
920461;Department of Chemistry and BioengineeringTampere University of TechnologyP.O. Box 541FI33101TampereFinland
2928276;Department of Chemistry and Bioengineering Tampere University of Technology P. O. Box 541 FIN‐33101 Tampere Finland.
355788;"Department of Chemistry and Bioengineering; Tampere University of Technology; Tampere"
1099333;Department of Chemistry and Faculty of PharmacyUniversity of Helsinki00014HelsinkiFinland
2222916;Department of Chemistry and Faculty of Pharmacy, University of Helsinki, FI
3328600;Department of Chemistry and Materials Science Aalto University 00076 Aalto Finland.
2956472;Department of Chemistry and Materials Science Aalto University FI‐00076 Aalto Finland.
3314759;Department of Chemistry and Materials Science Aalto University P.O. Box 16100 Fi‐00076 Aalto Finland.
2948028;Department of Chemistry and Materials Science Aalto University P.O. Box 16100 FI‐00076 Espoo Finland.
1220411;Department of Chemistry and Materials Science Aalto University School of Chemical Engineering
1942126;Department of Chemistry and Materials Science, Nanochemistry and Nanoengineering, School of Chemical Engineering, Aalto University
3327072;Department of Chemistry University of Eastern Finland Yliopistokatu 7 FI-80130 Joensuu Finland.
3328188;Department of Chemistry University of Eastern Finland Yliopistokatu 7 Joensuu Finland.
2183952;"Department of Chemistry, University of Joensuu, PO
		  BOX 111"
3019667;Department of Chemistry University of Jyvaskala P.O. Box 35 40014 Jyvaskala Finland.
944654;Department of ChemistryUniversity of JyvaskalaP.O. Box 3540014JyvaskalaFinland
2270180;Department of Chemistry, University of Kuopio
1991799;Department of Child Neurology, Children’s hospital, Helsinki University Central Hospital and University of Helsinki
3431554;Department of Child Neurology Children's Hospital Helsinki University Hospital Helsinki University of Helsinki Helsinki Finland.
2399777;Department of Child Neurology, Children's Hospital, University of Helsinki
3189423;Department of Child Neurology Children's Hospital University of Helsinki and HUH Helsinki Finland.
3187840;Department of Child Neurology Children's Hospital University of Helsinki Helsinki Finland.
2264154;Department of Child Neurology, Children's Hospital, University of Kuopio
3188132;Department of Child Neurology Helsinki University Hospital University of Helsinki Helsinki Finland.
2279303;Department of Child Neurology (M.K.), Hospital for Children and Adolescents, Helsinki University Central Hospital
3189683;Department of Child Neurology PEDEGO Research Unit University of Oulu and Oulu University Hospital Oulu Finland.
2034301;Department of Child Neurology, Tampere University Hospital
3187214;Department of Child Psychiatry Children's Hospital Helsinki University and Helsinki University Central Hospital Helsinki Finland.
3186921;Department of Child Psychiatry Children's Hospital Helsinki University Central Hospital and University of Helsinki Helsinki Finland.
3188571;Department of Child Psychiatry Faculty of Medicine University of Turku and Turku University Hospital Turku Finland.
3186880;Department of Child Psychiatry Institute of Clinical Medicine University and University Hospital of Oulu Oulu Finland.
1776183;Department of Child Psychiatry Kuopio University FIN-70211 Kuopio
1776182;Department of Child Psychiatry  Kuopio University Hospital P.O.B. 1777 FIN-70211 Kuopio
2134164;Department of Child Psychiatry, Tampere University and University Hospital
2058819;Department of Child Psychiatry, Turku University and Turku University Hospital
3185173;Department of Children and Adolescents Division of Pediatric Neurology Oulu University Hospital Oulu Finland.
3376364;Department of Children and Adolescents Helsinki University Hospital and University of Helsinki Helsinki Finland.
3187669;Department of Children and Adolescents Oulu University Hospital Oulu Finland.
3189369;Department of Children and Adolescents Turku University Hospital Turku Finland.
2370253;Department of Chromosome and DNA Laboratory, University of Kuopio and Kuopio University Hospital
506557;Department of Civil and Environmental Engineering, School of Engineering, Aalto University
2312998;Department of Civil and Structural Engineering, School of Engineering, Aalto University
3072878;Department of Clinical Biochemistry Ludwig‐Maximillians University Munich
2416237;Department of Clinical Chemistry and Hematology, Eastern Finland Laboratory Center, Kuopio University
2104919;Department of Clinical Chemistry and Hematology, University of Helsinki
2212090;Department of Clinical Chemistry and Medical Research Center Oulu, University Hospital of Oulu
3159662;Department of Clinical Chemistry and Obstetrics and Gynecology University of Helsinki and Helsinki University Central Hospital Helsinki Finland.
1965409;Department of Clinical Chemistry and TYKSLAB, University of Turku and Turku University Central Hospital
2284565;Department of Clinical Chemistry at Tampere University Hospital
3059546;Department of Clinical Chemistry Department of Immunology and Bacteriology University of Helsinki Helsinki
2069001;Department of Clinical Chemistry, Fimlab Laboratories, Tampere University Hospital
1955760;Department of Clinical Chemistry, Helsinki University Hospital
2241897;Department of Clinical Chemistry, Helsinki University Hospital, Box 700
2263289;Department of Clinical Chemistry, Kuopio University and University Hospital
2247118;Department of Clinical Chemistry, Kuopio University Hospital
2303325;Department of Clinical Chemistry, Laboratory of Atherosclerosis Genetics, Centre for Laboratory Medicine, Tampere University Hospital
2285908;Department of Clinical Chemistry, Laboratory of Molecular Genetics, University Central Hospital
3309622;Department of Clinical Chemistry Medicum Helsinki University Hospital University of Helsinki Finland.
3313186;Department of Clinical Chemistry Medicum University of Helsinki and Helsinki University Hospital Finland.
2264729;Department of Clinical Chemistry, Oulu University Hospital and University of Oulu
2393902;Department of Clinical Chemistry, Pediatrics, and Biochemistry, University of Oulu
2134163;Department of Clinical Chemistry, Tampere University and University Hospital
1946475;Department of Clinical Chemistry, Tampere University Central Hospital
1947219;Department of Clinical Chemistry, Tampere University Hospital
1982709;Department of Clinical Chemistry, Tampere University Hospital and the Medical School
2263462;Department of Clinical Chemistry, University Hospital and University of Kuopio
3342008;Department of Clinical Chemistry University of Eastern Finland and Eastern Finland Laboratory Centre Kuopio Finland.
2373195;Department of Clinical Chemistry, University of Helsinki and Helsinki University Center Hospital
2405133;Department of Clinical Chemistry, University of Helsinki, and United Laboratories
3066990;Department of Clinical Chemistry University of Helsinki Meilahti Hospital SF‐00290 Helsinki
2275294;Department of Clinical Chemistry, University of Kuopio
2274708;Department of Clinical Chemistry, University of Oulu and Oulu University Hospital
971033;Department of Clinical Genetics and Medical Research Center OuluOulu University Hospital and University of OuluOuluFinland
3178292;Department of Clinical Genetics Helsinki University Central Hospital and Department of Medical Genetics Haartman Institute University of Helsinki Helsinki Finland.
1062607;Department of Clinical GeneticsHelsinki University Central Hospital and Department of Medical GeneticsUniversity of HelsinkiHelsinkiFinland
2373777;Department of Clinical Genetics, Helsinki University Hospital
3077073;Department of Clinical Genetics Helsinki University Hospital Helsinki
3186158;Department of Clinical Genetics Helsinki University Hospital Helsinki Finland.
2079640;Department of Clinical Genetics, Helsinki University Hospital, University of Helsinki
3351094;Department of Clinical Genetics Helsinki University Hospital University of Helsinki Helsinki Finland.
3178170;Department of Clinical Genetics HUSLAB Helsinki University Central Hospital and Department of Medical Genetics University of Helsinki Helsinki Finland.
2263291;Department of Clinical Genetics, Kuopio University and University Hospital
1994262;Department of Clinical Genetics, Kuopio University Hospital
1991075;Department of Clinical Genetics, Oulu University Hospital and University of Oulu
2040720;Department of Clinical Genetics, Tampere University Hospital
2111124;"Department of Clinical Genetics, University of Helsinki
                    and Helsinki University Central Hospital"
954583;Department of Clinical GeneticsUniversity of Helsinki and Helsinki University HospitalHelsinkiFinland
2262682;Department of Clinical Genetics, University of Oulu and Oulu University Hospital
865409;Department of Clinical Medicine and Transplantation LaboratoryUniversity of HelsinkiHelsinkiFinland
2186775;Department of Clinical Medicine, Biostatistics, University of Turku and Turku University Hospital
2134487;Department of Clinical Medicine, Kuopio University
2067265;Department of Clinical Medicine, Neurology and Clinical Research Center, University of Oulu
2399137;Department of Clinical Medicine, Tampere University
1938042;Department of Clinical Microbiology and Center for Laboratory Medicine, Tampere University Hospital
2397976;Department of Clinical Microbiology, Division of Clinical Immunology, Tampere University Hospital
2319933;Department of Clinical Microbiology, Institute of Clinical Medicine and Biocenter Kuopio, University of Eastern Finland
33835;Department of Clinical Microbiology, Tampere University Hospital
1983161;Department of Clinical Microbiology, University of Kuopio
447190;Department of Clinical MicrobiologyUniversity of Kuopio and Biocenter KuopioFIN-70211KuopioFinland
3189421;Department of Clinical Neurophysiology Children's Hospital HUS Medical Imaging Center University of Helsinki and Helsinki University Hospital (HUH) Helsinki Finland.
3187841;Department of Clinical Neurophysiology Children's Hospital University of Helsinki Helsinki Finland.
2907591;Department of Clinical Neurophysiology HUS Medical Imaging Center Helsinki University Central Hospital and University of Helsinki Helsinki Finland.
2285800;Department of Clinical Neurophysiology, Kuopio University Hospital
3198103;Department of Clinical Neurophysiology Neuroscience HUS Medical Imaging Centre University of Helsinki Helsinki University Hospital Helsinki Finland.
2416294;Department of Clinical Neurophysiology,University Hospital of Helsinki
2275273;Department of Clinical Nutrition and Food and Health Research Center, University of Kuopio
2017420;Department of Clinical Nutrition and Food and Health Research Centre, School of Public Health and Clinical Nutrition, University of Kuopio
2201428;Department of Clinical Nutrition and Obesity Center, Kuopio University Hospital
3426890;Department of Clinical Nutrition and Obesity Center Kuopio University Hospital Kuopio Finland.
2017396;Department of Clinical Nutrition, Food and Health Research Centre, School of Public Health and Clinical Nutrition, University of Kuopio
328736;Department of Clinical Nutrition, Institute of Public Health and Clinical Nutrition, University of Eastern Finland
1983362;Department of Clinical Nutrition, Institute of Public Health and Clinical Nutrition, University of Eastern Finland, Kuopio Campus
3184262;Department of Clinical Nutrition Institute of Public Health and Clinical Nutrition University of Eastern Finland Kuopio Finland.
2247119;Department of Clinical Nutrition, Kuopio University Hospital
1982846;Department of Clinical Nutrition, School of Public Health and Clinical Nutrition, University of Kuopio
1930297;Department of Clinical Nutrition, University of Kuopio
2261094;Department of Clinical Nutrition, University of Kuopio and Kuopio University Hospital
1959183;Department of Clinical Pathology and Forensic Medicine, University of Eastern Finland
2264107;Department of Clinical Pathology and Forensic Medicine, University of Kuopio
1957793;Department of Clinical Pathology, Imaging Center, Kuopio University Hospital
1959184;Department of Clinical Pathology, Imaging Centre, Kuopio University Hospital
1954639;Department of Clinical Pathology, Kuopio University Hospital
2247928;Department of Clinical Pathology, Oral and Maxillofacial Unit, Kuopio University Hospital
2370254;Department of Clinical Pathology, University of Kuopio and Kuopio University Hospital
2303344;Department of Clinical Pharmacology, University of Helsinki and Helsinki University Central Hospital
3256986;Department of Clinical Pharmacology University of Helsinki and Helsinki University Central Hospital Helsinki
2004415;Department of Clinical Pharmacology, University of Helsinki and Helsinki University Hospital
3336488;Department of Clinical PharmacologyUniversity of Helsinki and Helsinki University Hospital Finland.
3413155;Department of Clinical Pharmacology University of Helsinki and Helsinki University Hospital Helsinki Finland.
3336328;Department of Clinical PharmacologyUniversity of Helsinki and Helsinki University HospitalHelsinki Finland.
991618;Department of Clinical PharmacologyUniversity of Helsinki and Helsinki University HospitalHelsinkiFinland
2286131;Department of Clinical Physiology and Nuclear Medicine, Helsinki University Central Hospital
3431060;Department of Clinical Physiology and Nuclear Medicine HUS Medical Imaging Center Helsinki University Hospital and University of Helsinki HelsinkiFinland.
712135;Department of Clinical Physiology and Nuclear Medicine, HUS Medical Imaging Center, Helsinki University of Central Hospital and University of Helsinki
2415127;Department of Clinical Physiology and Nuclear Medicine, Kuopio University and University Hospital
2019539;Department of Clinical Physiology and Nuclear Medicine, Kuopio University Hospital and University of Eastern Finland
3179968;Department of Clinical Physiology and Nuclear Medicine Kuopio University Hospital and University of Eastern Finland Kuopio Finland.
923450;Department of Clinical Physiology and Nuclear MedicineKuopio University Hospital and University of Eastern FinlandKuopioFinland
2021980;Department of Clinical Physiology and Nuclear Medicine, Kuopio University Hospital, School of Medicine, University of Eastern Finland
2096181;Department of Clinical Physiology and Nuclear Medicine, Kuopio University Hospital, University of Eastern Finland
3323233;Department of Clinical Physiology and Nuclear Medicine Kuopio University Hospital University of Eastern Finland Kuopio Finland.
379416;Department of Clinical Physiology and Nuclear Medicine, Laboratory of Clinical Physiology, Helsinki University Hospitals
952719;Department of Clinical Physiology and Nuclear MedicineLaboratory of Clinical PhysiologyHelsinki University HospitalsHelsinkiFinland
2112285;Department of Clinical Physiology and Nuclear Medicine, Research Centre of Applied and Preventive Cardiovascular Medicine, Turku University Hospital, University of Turku
2021896;Department of Clinical Physiology and Nuclear Medicine, School of Medicine, University of Eastern Finland and Kuopio University Hospital
400730;Department of Clinical Physiology and Nuclear Medicine, Turku University Hospital,
2162633;Department of Clinical Physiology and Nuclear Medicine, Turku University Hospital, and Research Centre of Applied and Preventive Cardiovascular Medicine, University of Turku
1009112;Department of Clinical Physiology and Nuclear MedicineTurku University HospitalTurkuFinland
742049;Department of Clinical Physiology and Nuclear Medicine, University Hospital of Kuopio
2099690;Department of Clinical Physiology and Nuclear Medicine, University of Eastern Finland
2276771;Department of Clinical Physiology and Nuclear Medicine, University of Kuopio and Kuopio University Hospital
574042;Department of Clinical Physiology and Nuclear Medicine, University of Turku,
573990;Department of Clinical Physiology and Nuclear Medicine, University of Turku and Turku University Hospital,
3370397;Department of Clinical Physiology and Nuclear Medicine University of Turku Turku Finland.
2260545;Department of Clinical Physiology and PET Centre, University of Turku
2277797;Department of Clinical Physiology Nuclear Medicine and Positron Emission Tomography, Turku University Central Hospital
2077288;Department of Clinical Physiology, Tampere University Hopital
2059899;Department of Clinical Physiology, Tampere University Hospital
2275419;Department of Clinical Physiology, Turku University
2365149;Department of Clinical Physiology, Turku University Hospital and Research Centre of Applied and Preventive Cardiovascular Medicine, University of Turku
